"";"ProvId";"PrimeiroDeProvincia";"MunicId";"PrimeiroDeMunicipio";"Sexo_Condicao";"Total_Almas";"Raças_Branco";"Raças_Pardo";"Raças_Preto";"Raças_Caboclo";"Estado civil_Solteiro";"Estado civil_Casado";"Estado civil_Viúvo";"Religião_Católicos";"Religião_Acatólico";"Nacionalidade_Brasileira";"Nacionalidade_Estrangeira";"Instrução_Sabem Ler e Escrever";"Instrução_Analfabetos";"Instrução - população escolar de 6 a 15 anos_Frequentam Escola";"Instrução - população escolar de 6 a 15 anos_Não Frequentam Escola";"Instrução - população escolar de 6 a 15 anos_S./ Inf. da Frequência Escolar";"Defeitos físicos_Cegos";"Defeitos físicos_Surdos-Mudos";"Defeitos físicos_Aleijados";"Defeitos físicos_Dementes";"Defeitos físicos_Alienados";"Ausentes_Ausentes";"Transeuntes_Transeuntes";"Faixa Etária_1 mês";"Faixa Etária_2 meses";"Faixa Etária_3 meses";"Faixa Etária_4 meses";"Faixa Etária_5 meses";"Faixa Etária_6 meses";"Faixa Etária_7 meses";"Faixa Etária_8 meses";"Faixa Etária_9 meses";"Faixa Etária_10 meses";"Faixa Etária_11 meses";"Faixa Etária_1 ano";"Faixa Etária_2 anos";"Faixa Etária_3 anos";"Faixa Etária_4 anos";"Faixa Etária_5 anos";"Faixa Etária_6-10 anos";"Faixa Etária_11-15 anos";"Faixa Etária_16-20 anos";"Faixa Etária_21-25 anos";"Faixa Etária_26-30 anos";"Faixa Etária_31-40 anos";"Faixa Etária_41-50 anos";"Faixa Etária_51-60 anos";"Faixa Etária_61-70 anos";"Faixa Etária_71-80 anos";"Faixa Etária_81-90 anos";"Faixa Etária_91-100 anos";"Faixa Etária_Maiores de 100";"Faixa Etária_S/inf.";"Brasileiros segundo origem_Brasileiros adotivos";"Brasileiros segundo origem_Estrang. Naturalizados";"Brasileiros segundo origem_Amazonas";"Brasileiros segundo origem_Pará";"Brasileiros segundo origem_Maranhão";"Brasileiros segundo origem_Piauhy";"Brasileiros segundo origem_Ceará";"Brasileiros segundo origem_Rio Grande do Norte";"Brasileiros segundo origem_Parahyba";"Brasileiros segundo origem_Pernambuco";"Brasileiros segundo origem_Alagoas";"Brasileiros segundo origem_Sergipe";"Brasileiros segundo origem_Bahia";"Brasileiros segundo origem_Espírito Santo";"Brasileiros segundo origem_Rio de Janeiro";"Brasileiros segundo origem_São Paulo";"Brasileiros segundo origem_Paraná";"Brasileiros segundo origem_Santa Catharina";"Brasileiros segundo origem_Rio Grande do Sul";"Brasileiros segundo origem_Minas Geraes";"Brasileiros segundo origem_Goyaz";"Brasileiros segundo origem_Matto Grosso";"Brasileiros segundo origem_S./Inf. de Origem";"Estrangeiros segundo origem_Africanos";"Estrangeiros segundo origem_Alemães";"Estrangeiros segundo origem_Austríacos";"Estrangeiros segundo origem_Argentinos";"Estrangeiros segundo origem_Belgas";"Estrangeiros segundo origem_Bolivianos";"Estrangeiros segundo origem_Chineses";"Estrangeiros segundo origem_Dinamarqueses";"Estrangeiros segundo origem_Franceses";"Estrangeiros segundo origem_Gregos";"Estrangeiros segundo origem_Espanhóis";"Estrangeiros segundo origem_Holandeses";"Estrangeiros segundo origem_Húngaros";"Estrangeiros segundo origem_Ingleses";"Estrangeiros segundo origem_Italianos";"Estrangeiros segundo origem_Japoneses";"Estrangeiros segundo origem_Mexicanos";"Estrangeiros segundo origem_Norte-americanos";"Estrangeiros segundo origem_Orientais";"Estrangeiros segundo origem_Paraguaios";"Estrangeiros segundo origem_Persas";"Estrangeiros segundo origem_Peruanos";"Estrangeiros segundo origem_Portugueses";"Estrangeiros segundo origem_Russos";"Estrangeiros segundo origem_Suissos";"Estrangeiros segundo origem_Suecos";"Estrangeiros segundo origem_Turcos";"Estrangeiros segundo origem_Estrang. S./ Inf.";"Prof. liberais_Seculares (religiosos)";"Prof. liberais_Homens (relig. Regular)";"Prof. liberais_Mulheres (relig. Regular)";"Prof. liberais_Juizes";"Prof. liberais_Advogados";"Prof. liberais_Notários e escrivães";"Prof. liberais_Procuradores";"Prof. liberais_Oficiais de justiça";"Prof. liberais_Médicos";"Prof. liberais_Cirurgiões";"Prof. liberais_Farmacêuticos";"Prof. liberais_Parteiros";"Prof. liberais_Professores e homens de letras";"Prof. liberais_Empregados públicos";"Prof. liberais_Artistas";"Outras ocupações_Militares";"Outras ocupações_Marítimos";"Outras ocupações_Pescadores";"Outras ocupações_Capitalistas e proprietários";"Prof. Industriais e comerciais_Manufatureiros e fabricantes";"Prof. Industriais e comerciais_Comerciantes, guarda-livros e caixeiros";"Prof. Manuais e Mec._Costureiras";"Prof. Manuais e Mec._canteiros, calcoteiros, mineiros e cavouqueiros";"Prof. Manuais e Mec._em metais";"Prof. Manuais e Mec._em madeiras";"Prof. Manuais e Mec._em tecidos";"Prof. Manuais e Mec._de edificações";"Prof. Manuais e Mec._em couros e peles";"Prof. Manuais e Mec._em tinturaria";"Prof. Manuais e Mec._de vestuários";"Prof. Manuais e Mec._de chapéus";"Prof. Manuais e Mec._de calçado";"Prof. Agric._Lavradores";"Prof. Agric._Criadores";"Outras ocupações_Criados e jornaleiros";"Outras ocupações_Serviço doméstico";"Sem profissão_Sem profissão";"Outras ocupações_S./ Inf. "
"880";5;"Ceará";535;"Palma";"Total";8072;4649;1759;545;1119;5996;1955;121;8071;1;8055;17;278;7794;81;2144;164;16;16;48;10;11;29;37;11;13;10;13;24;12;10;6;17;15;15;128;105;141;110;187;1076;1313;1978;1584;840;252;84;73;26;13;10;3;0;3;0;0;0;20;4;11;7953;28;6;2;0;3;6;0;5;3;10;1;2;1;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;3;1;5;2;0;1;3;8;19;0;11;78;0;6;56;81;607;10;33;15;32;11;31;3;0;1;4;3101;23;21;1496;2352;57
"881";5;"Ceará";535;"Palma";"Total Livres";515;0;195;320;0;454;51;10;515;0;515;0;0;515;0;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;10;4;10;55;109;142;95;41;20;10;8;3;0;0;0;0;0;0;0;0;0;1;3;493;7;2;0;0;0;5;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;4;4;10;6;0;7;9;0;0;0;2;171;0;8;145;128;0
"882";5;"Ceará";535;"Palma";"Total Livres";7557;4649;1564;225;1119;5542;1904;111;7556;1;7540;17;278;7279;81;2144;0;16;16;48;10;11;29;37;11;13;10;13;24;12;10;6;17;15;15;124;101;131;106;177;1021;1204;1836;1489;799;232;74;65;23;13;10;3;0;3;0;0;0;20;3;8;7460;21;4;2;0;3;1;0;3;3;9;1;1;1;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;3;1;5;2;0;1;3;8;19;0;11;57;0;6;56;81;603;6;23;9;32;4;22;3;0;1;2;2930;23;13;1351;2224;57
"883";5;"Ceará";502;"Paracuru";"Homem Escravizado";57;0;19;38;0;57;0;0;57;0;57;0;0;57;0;0;12;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;9;11;14;5;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;12;0
"884";5;"Ceará";502;"Paracuru";"Homem Livre";3994;1683;1799;81;431;2952;990;52;3994;0;3983;11;1047;2947;217;1102;0;9;5;23;2;0;0;10;6;6;8;7;8;5;7;11;13;14;17;29;80;83;126;223;636;683;631;448;422;237;164;80;32;12;4;1;1;0;0;0;0;1;0;19;3752;103;58;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;3;5;59;6;5;78;0;0;46;0;0;0;0;0;0;0;0;0;0;0;1183;345;0;0;2260;0
"885";5;"Ceará";502;"Paracuru";"Mulher Escravizada";85;0;31;54;0;85;0;0;85;0;85;0;0;85;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;7;11;14;22;6;3;7;3;2;1;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;32;15;0
"886";5;"Ceará";502;"Paracuru";"Mulher Livre";3811;1567;1722;62;460;2670;1017;124;3811;0;3811;0;409;3402;56;1131;0;3;1;26;3;0;0;2;12;17;8;10;6;10;8;10;11;15;16;24;26;71;95;260;715;472;552;505;478;216;126;95;37;10;6;0;0;0;0;0;0;0;0;14;3709;64;18;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;88;0;0;0;106;0;0;0;0;0;0;336;7;0;651;2622;0
"887";5;"Ceará";502;"Paracuru";"Total";7947;3250;3571;235;891;5764;2007;176;7947;0;7936;11;1456;6491;273;2233;25;13;6;54;5;0;0;12;18;23;16;17;14;15;15;21;24;29;33;53;106;155;225;487;1360;1171;1205;981;927;462;299;182;72;24;11;1;1;0;0;0;0;1;0;33;7597;167;76;56;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;4;5;59;6;5;78;0;0;46;88;0;0;0;106;0;0;0;0;0;0;1602;352;0;683;4909;0
"888";5;"Ceará";502;"Paracuru";"Total Livres";142;0;50;92;0;142;0;0;142;0;142;0;0;142;0;0;25;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;9;16;22;28;27;9;9;7;3;2;1;0;0;0;0;0;0;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;32;27;0
"889";5;"Ceará";502;"Paracuru";"Total Livres";7805;3250;3521;143;891;5622;2007;176;7805;0;7794;11;1456;6349;273;2233;0;12;6;49;5;0;0;12;18;23;16;17;14;15;15;21;24;29;33;53;106;154;221;483;1351;1155;1183;953;900;453;290;175;69;22;10;1;1;0;0;0;0;1;0;33;7461;167;76;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;4;5;59;6;5;78;0;0;46;88;0;0;0;106;0;0;0;0;0;0;1519;352;0;651;4882;0
"890";5;"Ceará";536;"Pentecostes";"Homem Escravizado";76;0;26;50;0;64;10;2;76;0;76;0;0;76;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;8;4;3;6;4;6;10;3;7;5;7;1;1;1;0;1;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;1;13;28;0
"891";5;"Ceará";536;"Pentecostes";"Homem Livre";3914;664;2488;120;642;2802;1066;46;3914;0;3913;1;595;3319;5;1014;0;4;2;34;4;4;11;7;8;9;12;12;8;10;8;9;7;2;0;62;75;99;65;168;455;564;341;431;462;458;282;291;48;16;8;3;1;0;0;0;0;0;1;0;3911;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;6;26;16;3;27;4;2;59;0;0;8;18;1;2;6;0;9;0;8;1562;262;163;74;1614;41
"892";5;"Ceará";536;"Pentecostes";"Mulher Escravizada";110;0;29;81;0;104;4;2;110;0;110;0;0;110;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;13;6;6;15;9;16;15;6;11;4;1;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1;0;0;52;48;0
"893";5;"Ceará";536;"Pentecostes";"Mulher Livre";3681;693;2250;106;632;2526;1038;117;3681;0;3681;0;44;3637;4;1139;0;4;2;10;2;4;4;7;7;13;11;15;8;15;13;9;6;1;1;106;161;167;172;209;642;501;415;283;297;253;194;103;44;19;8;5;1;2;0;0;0;0;0;0;3678;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;0;0;0;448;0;0;0;0;0;0;29;0;2;1342;1685;0
"894";5;"Ceará";536;"Pentecostes";"Total";7781;1357;4793;357;1274;5496;2118;167;7781;0;7780;1;639;7142;9;2153;34;8;4;44;6;8;15;14;15;22;23;27;16;25;21;18;13;3;1;173;248;287;247;386;1118;1078;778;739;768;729;485;402;93;36;17;8;3;2;0;0;0;0;1;0;7775;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;6;27;16;3;27;4;2;59;175;0;8;18;458;2;6;0;9;0;8;1625;262;166;1481;3375;41
"895";5;"Ceará";536;"Pentecostes";"Total Livres";186;0;55;131;0;168;14;4;186;0;186;0;0;186;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;12;21;10;9;21;13;22;25;9;18;9;8;1;1;1;0;1;0;0;0;0;0;0;0;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;34;0;1;65;76;0
"896";5;"Ceará";536;"Pentecostes";"Total Livres";7595;1357;4738;226;1274;5328;2104;163;7595;0;7594;1;639;6956;9;2153;0;8;4;44;6;8;15;14;15;22;23;27;16;25;21;18;13;3;1;168;236;266;237;377;1097;1065;756;714;759;711;476;394;92;35;16;8;2;2;0;0;0;0;1;0;7589;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;6;26;16;3;27;4;2;59;175;0;8;18;449;2;6;0;9;0;8;1591;262;165;1416;3299;41
"897";5;"Ceará";512;"Pereiro";"Homem Escravizado";220;0;151;69;0;172;39;9;220;0;220;0;0;220;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;8;13;35;27;29;21;29;32;11;3;2;2;0;1;0;0;0;0;0;0;0;0;1;213;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;41;0;0;167;10;0
"898";5;"Ceará";512;"Pereiro";"Homem Livre";6048;3190;2542;256;60;3507;2426;115;6048;0;6038;10;269;5779;58;1099;0;25;17;87;9;22;36;10;23;11;30;18;27;34;18;26;25;12;45;172;240;276;256;316;632;525;504;552;528;641;491;400;158;41;28;7;4;8;0;0;0;0;0;27;5795;184;22;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;12;0;5;0;0;0;0;0;10;222;0;0;0;102;0;256;0;0;77;55;2;0;5;0;108;0;162;1923;270;420;580;1801;38
"899";5;"Ceará";512;"Pereiro";"Mulher Escravizada";284;0;117;167;0;139;129;16;284;0;284;0;0;284;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;23;30;17;26;25;31;28;45;20;15;9;5;2;1;0;0;0;0;0;0;0;0;1;278;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;4;0;5;221;46;0
"900";5;"Ceará";512;"Pereiro";"Mulher Livre";5798;2312;3163;266;57;2783;2831;184;5798;0;5789;9;182;5616;42;1292;0;8;12;18;10;11;9;3;23;14;16;21;20;21;49;65;48;46;79;169;229;280;252;282;706;628;441;480;624;467;366;254;129;45;24;10;5;5;0;0;0;0;0;42;5563;105;25;49;0;0;1;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;6;0;0;0;0;0;122;0;63;1419;0;0;0;806;0;0;0;0;0;0;675;127;151;1355;1043;0
"901";5;"Ceará";512;"Pereiro";"Total";12350;5502;5973;758;117;6601;5425;324;12350;0;12331;19;451;11899;100;2391;107;33;29;105;19;33;45;13;46;25;46;39;47;55;67;91;73;58;124;342;482;587;551;650;1391;1207;997;1089;1229;1139;875;665;294;88;54;17;9;13;0;0;0;0;0;71;11849;294;47;63;0;0;3;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;12;0;5;0;0;0;31;6;10;222;0;0;0;224;0;319;1427;0;77;57;808;0;5;0;108;0;162;2643;397;576;2323;2900;38
"902";5;"Ceará";512;"Pereiro";"Total Livres";504;0;268;236;0;311;168;25;504;0;504;0;0;504;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;31;43;52;53;54;52;57;77;31;18;11;7;2;2;0;0;0;0;0;0;0;0;2;491;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;2;0;0;0;0;0;0;0;45;0;5;388;56;0
"903";5;"Ceará";512;"Pereiro";"Total Livres";11846;5502;5705;522;117;6290;5257;299;11846;0;11827;19;451;11395;100;2391;0;33;29;105;19;33;45;13;46;25;46;39;47;55;67;91;73;58;124;341;469;556;508;598;1338;1153;945;1032;1152;1108;857;654;287;86;52;17;9;13;0;0;0;0;0;69;11358;289;47;57;0;0;3;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;12;0;5;0;0;0;31;6;10;222;0;0;0;224;0;319;1419;0;77;55;808;0;5;0;108;0;162;2598;397;571;1935;2844;38
"904";5;"Ceará";537;"Quixadá";"Homem Escravizado";262;0;188;74;0;214;42;6;262;0;262;0;0;262;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;16;19;19;19;44;17;30;16;23;25;12;5;4;0;0;0;0;0;0;0;0;0;0;0;262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;63;0;1;44;143;0
"905";5;"Ceará";537;"Quixadá";"Homem Livre";4442;1915;2232;120;175;2998;1339;105;4442;0;4441;1;345;4097;51;1046;0;13;13;20;8;7;30;0;14;7;16;12;10;8;29;18;8;4;6;88;156;220;191;188;668;429;411;363;338;469;333;246;109;69;15;9;8;0;0;0;0;0;0;0;4434;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;31;0;0;5;0;4;65;0;0;21;25;0;2;4;0;2;0;5;1931;453;114;33;1699;41
"906";5;"Ceará";537;"Quixadá";"Mulher Escravizada";341;0;295;46;0;295;36;10;341;0;341;0;0;341;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;42;33;31;29;34;30;27;26;20;14;7;5;8;5;0;0;0;0;0;0;0;0;0;341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;33;0;0;138;130;0
"907";5;"Ceará";537;"Quixadá";"Mulher Livre";4187;1817;2054;143;173;2465;1603;119;4187;0;4187;0;120;4067;50;1319;0;2;0;4;0;3;4;0;15;21;14;10;17;16;11;12;15;18;22;82;84;108;131;190;597;772;699;403;350;251;96;91;68;45;22;12;15;0;0;0;0;0;0;4;4172;1;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;18;668;0;0;0;117;0;0;0;0;0;0;631;40;40;1350;1320;0
"908";5;"Ceará";537;"Quixadá";"Total";9232;3732;4769;383;348;5972;3020;240;9232;0;9231;1;465;8767;101;2365;124;15;13;24;8;10;34;0;29;28;30;22;27;24;40;30;23;22;28;183;286;389;374;428;1338;1252;1170;809;737;765;455;349;186;122;42;21;23;0;0;0;0;0;0;4;9209;6;4;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;31;0;0;5;0;4;83;708;0;21;35;118;2;4;0;2;0;5;2658;493;155;1565;3292;41
"909";5;"Ceará";537;"Quixadá";"Total Livres";603;0;483;120;0;509;78;16;603;0;603;0;0;603;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;46;61;52;50;73;51;60;43;49;45;26;12;9;8;5;0;0;0;0;0;0;0;0;0;603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;10;1;0;0;0;0;0;0;96;0;1;182;273;0
"910";5;"Ceará";537;"Quixadá";"Total Livres";8629;3732;4286;263;348;5463;2942;224;8629;0;8628;1;465;8164;101;2365;0;15;13;24;8;10;34;0;29;28;30;22;27;24;40;30;23;22;28;170;240;328;322;378;1265;1201;1110;766;688;720;429;337;177;114;37;21;23;0;0;0;0;0;0;4;8606;6;4;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;31;0;0;5;0;4;83;668;0;21;25;117;2;4;0;2;0;5;2562;493;154;1383;3019;41
"911";5;"Ceará";538;"Quixeranobim";"Homem Escravizado";627;0;417;210;0;608;16;3;627;0;627;0;0;627;0;0;221;0;0;2;0;0;16;2;0;0;0;0;0;0;0;0;0;0;0;19;17;19;21;24;130;91;85;65;46;50;28;22;7;3;0;0;0;0;0;0;0;0;0;4;605;4;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;9;0;32;0;582;0
"912";5;"Ceará";538;"Quixeranobim";"Homem Livre";7640;3544;3621;382;93;5251;2263;126;7640;0;7633;7;1138;6502;105;2130;0;12;5;45;8;10;117;149;13;17;19;20;31;22;24;17;29;22;11;185;234;325;284;288;1250;985;868;718;544;677;464;321;145;86;37;4;0;0;0;0;0;0;0;10;7529;25;45;23;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;1;3;1;1;3;0;0;0;0;2;12;31;2;0;0;11;7;49;0;0;12;30;3;5;2;0;13;0;34;2167;177;1681;23;3367;2
"913";5;"Ceará";538;"Quixeranobim";"Mulher Escravizada";696;0;409;287;0;675;18;3;696;0;696;0;0;696;0;0;238;0;0;4;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;20;21;17;26;31;140;98;83;62;65;85;35;6;5;2;0;0;0;0;0;0;0;0;0;2;668;3;18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;17;0;0;0;0;0;0;0;0;0;451;206;0
"914";5;"Ceará";538;"Quixeranobim";"Mulher Livre";7562;3514;3644;315;89;5164;2253;145;7562;0;7561;1;379;7183;94;2077;0;10;3;16;6;7;33;59;14;20;29;25;16;31;25;18;20;28;7;177;229;338;281;286;1196;975;878;711;531;697;468;323;152;60;20;5;2;0;0;0;0;0;0;23;7484;15;28;9;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;2;0;0;461;0;0;0;201;0;0;0;0;0;0;0;34;65;157;6636;0
